title,score,ratings,installs,gini_coeff,popularity_index
Pi Browser,4.384384,141429,17593419,0.5912834334302469,5.635524364716547
Bubble Shooter,4.385965,71525,39381313,0.5706521130702491,5.828472186475918
EasyLoan Personal Loan Online,4.386119,54391,2627451,0.6289591262617905,5.054058162062279
Cash Carnival Coin Pusher Game,4.386667,49960,11177278,0.630916420963957,5.478229799236712
Archery Battle 3D,4.388715,227121,40291185,0.5768945500030831,5.893616934844079
Wedding Dress Up Bridal Makeup,4.390476,43231,6246216,0.5568549321225037,5.252313336941779
8 Ball Clash - Pool Billiard,4.394231,14030,5648764,0.593025582392454,5.192092438722934
iphone wallpaper 4k,4.395161,13061,1786467,0.6174146528576908,4.862612980172716
ARY NEWS,4.3962264,10109,4728433,0.6329605067801644,5.146216965412634
Duolingo: language lessons,4.3967557,15270917,441226882,0.5914459178098268,6.810929886484435
HideU: Calculator Lock,4.3968973,411389,94371386,0.6129897408469879,6.203926670799897
Traffic Rider,4.396942,8383961,533567671,0.5961454485512124,6.844267979486406
Rolling Twins - Dancing Ball,4.3986015,42715,25652456,0.5605837360987284,5.674439789591487
Instagram,4.399142,147187586,4906291283,0.5947616255874765,7.6317920142248425
"Fashion Show: Makeup, Dress Up",4.399192,827083,128763375,0.5929322144567242,6.3137258076922524
Botim - Video and Voice Call,4.399402,1061810,93520137,0.5915151195502608,6.229651196194695
Dating and Chat - Only Spark,4.4,2161,1111718,0.6933333333333334,4.66618961984801
Watch Video Daily Earn Money,4.4,5926,2305928,0.6224627875507441,4.901355784639455
Vanishing Hour - Watch Face,4.4,219,58788,0.5622119815668203,3.6208641457140134
Ludo Smile : Dice Board Game,4.4,541,353860,0.6589118198874296,4.234827405867567
Payback 2 - The Battle Sandbox,4.401493,1826500,212857907,0.5924542496382186,6.499951450161135
Word Search,4.402174,188241,11219070,0.576424626734773,5.5109355229727965
Zaroorat Cash-Safe Loan Money,4.402452,27830,1753157,0.6765813686026452,4.934767552555757
Urdu Calendar 2023 Islamic,4.4039087,6598,2180725,0.6153192780221447,4.8874741488396625
1 2 3 4 Player Games - Offline,4.4059405,14456,11619313,0.5984649734859057,5.413417300450227
Magic Pink Tiles: Piano Game,4.4059405,23720,14598559,0.6096179239255443,5.512138565315727
ARY NEWS URDU,4.4070797,3029,1465701,0.6099900760833609,4.727951685296603
Cricket Mazza 11 Live Line,4.407547,64002,6141030,0.5814895878931899,5.286746761890447
8 Ball Pool,4.409458,25876927,966581927,0.6214412896275271,7.103962701824342
Airplane Game Flight Simulator,4.41,20651,4655578,0.5915157480314961,5.156886525731612
Asphalt 8 - Car Racing Game,4.410025,10918186,397827901,0.5899956475417404,6.768980186781738
Quora: the knowledge platform,4.410158,985791,44220341,0.5765554743933122,5.996040721425559
Pharmapedia Pakistan,4.4111633,24894,1513583,0.5811241914098598,4.828779299856172
Skibydy Toilet Survival Master,4.4132233,12859,3600212,0.5941692789968652,5.059828133289112
Soccer Super Star,4.4133253,2030340,233386136,0.5809747115656485,6.526324116619839
UNO!™,4.413793,1785249,143202036,0.6155565168859173,6.40653472557917
Game Booster Fire GFX- Fix Lag,4.4150944,5585,551638,0.6190220311660398,4.477908324150414
"Zapya - File Transfer, Share",4.418096,1009852,170156183,0.6151465578705537,6.4312634155354935
Contacts,4.4182,1186148,2501489649,0.6109462803471986,7.234290992391372
Parking Jam: Car Parking Games,4.4194283,27844,25091867,0.6174475423972405,5.689354834608358
Pi Video Player - Media Player,4.42,9243,3894165,0.589131142206313,5.065407504628668
CapCut - Video Editor,4.4203305,6800866,690484006,0.607459754290202,6.931514518120232
Jazz World - Freedom Package,4.42254,586466,40154606,0.5976346212870443,5.964728497370243
Cricket Line Guru : Live Line,4.4236455,242692,39613417,0.6312573927307047,5.944189641420248
Pure Sniper: Gun Shooter Games,4.4242425,1154174,27685942,0.5760906507725091,5.869901310268401
Ludo STAR,4.42442,1097204,56289856,0.6125500482596011,6.108203142313211
VN Video Editor Maker VlogNow,4.424536,2087442,142329578,0.5977853089155832,6.40048381374708
Opera browser with AI,4.424688,4407260,358864645,0.5998994356415335,6.711637895300459
Bumble: Dating & Friends app,4.426087,762197,58993490,0.5892636345013421,6.085246106930047
Trust: Crypto & Bitcoin Wallet,4.4276824,1591644,37577375,0.6052697253424579,6.002117137154441
Road Signs & Traffic Rules,4.428571,25,38001,0.75,3.4166839067911132
Manga US!,4.428571,210,81075,0.5714285714285714,3.7204026002799924
What Mobile Prices Pakistan,4.4290395,9466,1652180,0.6112250290666948,4.827835220258917
PakWheels: Buy & Sell Cars,4.429604,30875,4486343,0.6142403628117914,5.185553672553986
"SHAREit: Transfer, Share Files",4.4299803,17829673,2039863001,0.6280649678269197,7.323738522435927
Live Earth Map - World Map 3D,4.43,16397,4597321,0.6266691280536583,5.167975866833649
Deal Master: Trivia Game,4.43,2168,328771,0.6728452270620945,4.303750399637843
Teen Patti Octro 3 Patti Rummy,4.4307694,1600773,84003690,0.6385862378418105,6.270469641405735
Qibla Compass: Qibla Direction,4.4315476,131516,18870753,0.6179807414393721,5.686625218627109
Weather Live°,4.4319644,924520,49922521,0.5955680647980686,6.052593303534625
Tic Tac Toe - 2 Player XO,4.4324327,1303,4612272,0.6170616113744076,5.033557055264031
Word Master - Puzzle game,4.4324327,4350,2691660,0.6632050979466604,4.959841346516964
Coin Dozer - Carnival Prizes,4.437037,1519475,100339238,0.6154312418508213,6.302250902220101
"Discord: Talk, Chat & Hang Out",4.437068,5334870,395573859,0.6095992099452713,6.763874440802152
ToonMe - cartoons from photos,4.4373775,1229273,79409150,0.5957959140502322,6.205587744210163
"Wallpaper Center - Live, 4K HD",4.438095,10079,4295258,0.6850020104543627,5.158180632191232
Snake.io - Fun Snake .io Games,4.441772,925196,203078425,0.6004194775990314,6.4754744549723116
Music Player & MP3:Lark Player,4.442038,3326253,311291378,0.607711841395857,6.6703455514332255
Holy Quran Pak: Quran Sharif,4.4428573,8557,859628,0.6511519120570693,4.655994916951366
Eid Mubarak photo Frame,4.4444447,124,40713,0.6327868852459017,3.508983443704883
ZEDGE™ Wallpapers & Ringtones,4.4453354,13069909,525511379,0.6018962409538038,6.886688251382788
Breaking News: Local & Alerts,4.4467425,424486,30471220,0.6008143337825993,5.878309491205165
Roblox,4.449859,35186098,768398387,0.6192732006248225,7.067324555400652
BULL,4.4528303,8569,4929842,0.6629989465059113,5.181339365821247
Rich Inc. Business & Idle Life,4.453704,119812,9051020,0.6043950348978142,5.461894329894876
Google News - Daily Headlines,4.456371,1799805,3549426387,0.6087137432109687,7.370641932928627
2 Player games : the Challenge,4.458234,448514,135531891,0.6025729898516784,6.328046498773838
Alibaba.com - B2B marketplace,4.458563,2202519,353368723,0.6115576985943119,6.6979483558868695
JazzCash Business,4.458678,9749,1343564,0.6791995895330939,4.815162991112047
Google Photos,4.459313,48177577,8534179960,0.6101535484589816,7.7906195951682715
LinkedIn: Jobs & Business News,4.4595137,2645738,1316044234,0.6199889704867915,7.105510890260242
Google Maps,4.4596224,17100212,13470643230,0.6217574351225035,7.889801405908219
"Beauty Camera - Selfie, Filter",4.46,5655,1675824,0.6442286947141316,4.830478928502289
Bike Game 3D: Racing Game,4.46,9735,16470815,0.5984884563619423,5.510729133659787
Crossword Quest,4.4653463,87306,8616977,0.5862847182404073,5.421727134629276
Pak Sim Data Sim Owner Details,4.465517,62,18733,0.7578947368421053,3.2738089847919407
Kite Flying Sim: Kite Games,4.465517,69,188638,0.7492063492063492,3.9645524772634926
Medium,4.465699,301474,10315023,0.6029460857676647,5.549900307635841
Bingo Holiday: Bingo Games,4.47,231353,7492874,0.6074917434382061,5.447350191091877
Gun Games - FPS Shooting Game,4.470339,5846,4266316,0.6486634681288553,5.113933054597692
Audiomack: Music Downloader,4.4708333,3597372,83249008,0.6039423724968137,6.2921798390003065
Slotomania™ Slots Casino Games,4.4716983,2117696,81304995,0.6116056006831438,6.266415974212138
School Party Craft,4.4730473,818570,93943141,0.6183783915883111,6.26795568475865
Pakistan Petrol Price Today,4.473214,1163,55329,0.6345423143350605,3.7359112877380403
Video Editor & Maker VideoShow,4.474061,5953626,323274336,0.6489111897486668,6.763958538564289
Happy Kids Timer Chores,4.474359,20807,1511490,0.6359930782541819,4.870255803941632
Ninja Arashi,4.4744897,609995,57573039,0.614377065953093,6.105344002801851
Microsoft Teams,4.4767914,6704365,373151988,0.6001048296518158,6.764565271037236
"Binance: BTC, Crypto and NFTS",4.477527,1367856,83804506,0.6247247035015405,6.267559520978111
Anatomy Learning - 3D Anatomy,4.4785275,119805,9936167,0.6039305431432652,5.496681377710122
"Easy Khata, Apka Digital Khata",4.478803,25187,5865662,0.6508617266301328,5.291485829758478
Gboard - the Google Keyboard,4.4799266,13086712,7085331165,0.6153779097267742,7.687890816972681
Teen Patti Go - 3 Patti Online,4.48,1961,1348004,0.6885145482388974,4.7337149908339216
GoZayaan,4.4827585,1595,362377,0.6210389610389611,4.301563525329818
Word Search - Word Puzzle Game,4.4847775,359764,51338410,0.5991532825599573,6.035694902180232
Millionaire - Quiz & Trivia,4.4848485,35658,4429282,0.5939697634028984,5.190895650214102
"Canva: Design, Photo & Video",4.4884596,12718731,310053048,0.6046880436214105,6.750775286417691
U Dictionary Translator,4.4885798,1255359,148754583,0.628179219761206,6.440273442274827
Logo Quiz - World Trivia Game,4.4888887,28710,2126075,0.6305091907880837,4.988714474041599
Free Fire MAX,4.4897423,18137466,346201404,0.6591710464760143,6.860322210152924
Main Time watch face,4.49,11545,1736824,0.6375010906552657,4.883916401843592
Bubble Cloud Wear OS Launcher,4.4905663,9214,1881753,0.6416241450439691,4.897712771978853
All Language Voice Translate,4.4920635,172,469528,0.6880952380952381,4.278512200673495
Lightroom Photo & Video Editor,4.493811,2023857,318066367,0.6234476474625584,6.68740188313926
YouTube Studio,4.4939175,1837053,220901872,0.6327603025776586,6.58322493914178
Toloka: Earn online,4.4940405,301408,17352525,0.6285090426414468,5.733427543051961
Cricbuzz - Live Cricket Scores,4.494866,2027155,177325091,0.614020814258201,6.505951965697658
Simple Mehndi Designs 2023,4.4952383,142,72758,0.6898550724637681,3.7138618541103114
Fishdom,4.498684,6130320,349529422,0.627649266045632,6.777794435735604
Candy Crush Saga,4.498689,36597208,1577384678,0.6139812473879374,7.29897945869774
Fiverr - Freelance Service,4.498844,313346,27028771,0.666540283150141,5.899258229303211
King James Bible Study KJV,4.5,331473,18008088,0.6536155502319798,5.772238400222999
Phone Tracker - Phone Locator,4.5,559,997225,0.7504761904761905,4.600034100188017
Wild Wolf Wallpapers,4.5,56,66026,0.7345454545454545,3.638962238479606
Cricket Scorecard,4.5,727,218460,0.6077994428969359,4.105632383910022
Pop's World - Running game,4.5,53282,20182858,0.6148407499435283,5.678809040851224
Remini - AI Photo Enhancer,4.5016556,2806627,184195454,0.6143656834749245,6.53661328033481
DealCart - Grocery Application,4.507092,2685,411881,0.6763148079074971,4.401981881218846
Savyour: Cashback & Discounts,4.507494,24361,3445751,0.6484910695955656,5.139145891063337
PLAYit-All in One Video Player,4.507561,5272474,398767498,0.6445622691173272,6.830006192793819
Urdu Offline Poetry,4.5090017,6255,979361,0.6115877080665814,4.670741023179078
PhotoShot - Photo Editor,4.5092025,34861,10663731,0.6614085477941176,5.5022182849741545
Duet Cats: Cute Popcat Music,4.51,57910,21228773,0.6456301715878408,5.7231759020358925
Quran with Urdu Translation,4.5121365,108325,8672478,0.656444912202958,5.501596566453215
Teen Patti Gold -3 Patti Rummy,4.513085,1816118,106683092,0.6785457416740589,6.41822257918999
Cooking Cakes Bakery Desserts,4.5140185,962,691670,0.6813233724653148,4.497819860251172
CallApp: Caller ID & Block,4.514117,1265605,236272926,0.6475301793215935,6.6054354562748525
Beauty Camera : You Makeover P,4.5153375,28184,14278793,0.6842550168708933,5.594088690132527
Lucky Cash Pusher Coin Games,4.522293,29665,4753435,0.6587631650013502,5.256355161623905
Urdu Poetry   اردو شاعری,4.522321,3180,1006932,0.6190986448156319,4.648881475097905
Teen Patti Royal - 3 Patti,4.524862,32689,8343958,0.6287534456355284,5.408232427639412
Google Home,4.525707,2087927,472719678,0.6254166994072203,6.820957622759217
Burger Lab,4.528428,3126,193001,0.6497435897435897,4.1792209539241725
Invitation Maker Card Design,4.5287957,122579,21592509,0.624376387619172,5.758480481885947
Pinterest,4.529527,9930018,898584734,0.6292005407500086,7.097157527668388
Languager; Learn Language Fast,4.53,8871,7197980,0.6511214846863258,5.308498801384518
Solitaire Grand Harvest,4.5338645,1378171,48741971,0.6250812634561976,6.129875711119511
Hungerstation,4.5346537,220906,12307551,0.66413834509861,5.658563470549947
SuperVPN Fast VPN Client,4.5363293,3390535,231089517,0.6442331230803081,6.657138129174987
Weather forecast,4.5366592,1078285,74735792,0.6334544314586774,6.251939406013149
Indeed Job Search,4.5394826,4706568,167999709,0.6213802027447672,6.558277666099815
Find the Difference 1000+,4.539954,452356,75531351,0.636750110570544,6.212820416113059
Findmykids: Location Tracker,4.5421686,1086111,44525222,0.6341948137973222,6.102183478108763
Pregnancy + | Tracker App,4.544959,2339244,39583534,0.6182329275355376,6.094261038908743
Microsoft OneDrive,4.5460734,4606783,3426607626,0.628510796070746,7.461672412879068
OctaBroker,4.5462184,3353,365700,0.6649910233393178,4.383423000756716
Music player,4.5480227,1733613,94236617,0.632550052152081,6.349351184185372
Word Riddles - Offline Word Ga,4.548077,139849,28151660,0.6355901136981986,5.859103771155538
flydubai,4.55,5310,1782838,0.7225904184813482,4.912176369012479
Trivia Master - Word Quiz Game,4.55,49302,12178003,0.6403691453305566,5.558166399755018
Urdu Status Daily Update,4.5508165,15455,2092904,0.6325069583791831,4.967980987523957
Bhabhi - Offline,4.550838,13444,2604004,0.6341172968145281,5.025656062969227
Janat Ke Patay,4.5524693,3451,418013,0.6571428571428571,4.421650778475389
My Starwall,4.5526314,86,100613,0.6714285714285714,3.7808645581206743
EID Al Adha 2023 Photo Frames,4.5528455,2357,29032,0.6478654592496765,3.614414433416327
JazzCash - Your Mobile Account,4.5530243,489051,39230277,0.6419924546820844,6.032626182793344
Word Crossword Search,4.5544553,164994,28521229,0.662328713015684,5.895756772601429
Upwork for Freelancers,4.5548205,143254,7983913,0.6401195180184582,5.49412777524561
Dancing Cats - Music Tiles,4.5555553,4837,1054738,0.68,4.728294678325414
SoundCloud: Play Music & Songs,4.557177,6421861,370729365,0.6317787967052775,6.826961106985046
Spades: Classic Card Games,4.5588236,115924,7637875,0.6440617536086399,5.4736637458905975
Video Editor & Maker - InShot,4.559084,18208645,599235244,0.6482802556235989,7.043558821728347
Music Player-Echo Audio Player,4.56,46823,9276191,0.6722610321776326,5.501029186729527
SadaPay: Goodbye bank fees,4.5600085,47670,1980453,0.665072171869755,5.041703677136211
Pak Rail Live - Tracking app o,4.5606303,25453,5563600,0.6505717316986915,5.299694959175763
Daraz Seller Center,4.5615616,15545,2339916,0.6424710424710425,5.010585554533678
AliExpress,4.564476,14075967,619325013,0.6564730173099317,7.051132434343088
"Wego - Flights, Hotels, Travel",4.565,159429,24691714,0.6585971984152398,5.851768488420186
Fancy Color - Paint By Number,4.5652175,11683,3634723,0.7305196472904718,5.181424989731804
Steering Wheel Evolution,4.5657897,61852,16986421,0.6649040097205347,5.692438123424867
Music Player - Audio Player,4.57,80494,10956544,0.6753048171097341,5.58726931421851
Kids Games: For Toddlers 3-5,4.57,15380,21073893,0.6304211352341094,5.655369245088908
B316 Selfie - Makeover Camera,4.5728154,1514,759971,0.6948207171314741,4.572242819272062
Weather App - Weather Forecast,4.5752687,41878,4645051,0.6790953691516094,5.299986678370948
Iron Hero Superhero: Iron Game,4.5757575,121,121647,0.7166666666666667,3.876695611744265
Eyecon Caller ID & Spam Block,4.5776567,743532,71255779,0.6543559368081839,6.252630647792412
Booking.com: Hotels and more,4.5786686,3762496,576545974,0.6479826884018672,6.955332766105645
"Muslim Muna: Azan Alarm, Quran",4.579397,841025,65314876,0.6575886619282,6.237481664556305
Quran Sharif 16Line:Holy Quran,4.58,1224,105128,0.6726973684210527,3.9663684697349106
Shazam: Music Discovery,4.5816574,8865731,674192267,0.653286443150579,7.055426652556963
UBL Digital,4.581822,313787,4633535,0.6608596441467138,5.405653927783413
Block Blast Adventure Master,4.583851,76816,55765060,0.6569652097970463,6.05693725132031
Launcher iOS 16,4.5869784,325813,12062629,0.6439944858754287,5.676139553553957
Pluto: Buzz News & Rewards,4.587156,39532,9506088,0.6816750969265926,5.513711982195829
Beat Slash: Blade Song,4.59,48631,14918033,0.6656413436692507,5.648315932048889
Amazon Seller,4.591398,150154,21805025,0.6534597775452673,5.816383028974034
Sexy Video Call & Sexy Live,4.5916667,49100,773181,0.7207403464231604,4.819283753203795
Applock Pro - App Lock & Guard,4.5946217,861118,73456837,0.6436870302858556,6.266323124668479
Modern House design Draw House,4.597826,528,279932,0.7536121673003803,4.24074756304182
Collage Maker | Photo Editor,4.598283,2770011,153401484,0.6665039086475488,6.573779386991513
easypaisa - Payments Made Easy,4.6030645,1415240,51815892,0.6615962284735549,6.211932002419838
Zameen - Real Estate Portal,4.6053934,45529,2850360,0.6741702361339923,5.1669336577612945
Brain Test: Tricky Puzzles,4.6058807,6552573,217148278,0.6602239227381087,6.721960021133628
Shadow Fight 4: Arena,4.606609,1237799,37871894,0.6726706383226285,6.124057651356392
House Designer : Fix & Flip,4.607527,941523,122120123,0.6625916044282513,6.444787041231158
Gardenscapes,4.609489,12064655,469010248,0.6589048038151615,6.984156783706055
Daewoo Express Mobile,4.6132154,125450,1946236,0.6546124166958962,5.102985344642762
Alfred Home Security Camera,4.614286,636086,43902398,0.6572498379555337,6.117363573966717
Wordscapes,4.617886,1217634,88183970,0.6695161371143361,6.3741400019626075
Braindom: Brain Games Test,4.6187177,814265,39316768,0.6734666845243726,6.116225561628949
Braindom 2: Brain Teaser Games,4.6192055,1708638,72515193,0.667688548781837,6.334710615304355
Bead 12 | Bara Tehni | 12 Guti,4.62,357,99051,0.686685552407932,3.883259193643524
Brain Test 4: Tricky Friends,4.62,41177,6167784,0.6852511675026562,5.401288850451412
WEBTOON,4.620968,3152013,117385449,0.6504353544085744,6.494961959137007
Fitness Coach: Weight Loss,4.6213593,121443,5197308,0.704047025411555,5.432848475029826
Spider Solitaire - Card Games,4.6237626,50031,10091527,0.6751288244766506,5.552111539962147
Sofascore - Sports live scores,4.6243095,826147,50169125,0.6985133627794485,6.215337100540768
Hypic - Photo Editor & AI Art,4.63,5003,3077738,0.7011244979919679,5.078551324952932
"Qibla Direction, Prayer Times",4.6306305,25143,6897433,0.7043596078743923,5.4211831239593264
"eid poetry funny, sadعید شاعری",4.631579,24,16566,0.6909090909090908,3.1744647981521257
Formula Car Racing: Car Games,4.631929,138230,78814427,0.6876302384811299,6.234681521222417
Airbnb,4.634021,1462334,146523076,0.6639186797292517,6.535948448809393
Galaxy Attack: Shooting Game,4.6379757,2423143,221780300,0.6682603640751956,6.693970488438017
Solitaire,4.639535,551588,61504328,0.6740321901192603,6.23417005375497
Weather: Live radar & widgets,4.639576,269577,14035335,0.6865337935641911,5.766313060774249
CREX - Cricket Exchange,4.639987,426406,53596999,0.6842961715541525,6.18787569726966
Al Quran Offline القرآن الكريم,4.64,798,298178,0.738343949044586,4.289551220005477
GPS Navigation - Route Planner,4.64,94820,20000954,0.6766279057441779,5.799340838204057
"Find My Phone By Clap, Whistle",4.642105,4394,435919,0.6748858447488585,4.4804910301389285
DevBytes: Tech News & Code Bot,4.642857,1154,139671,0.7146574154379879,4.080135535314356
Spelling Quiz - Word Trivia,4.643564,37453,5956930,0.6763357550735906,5.385915248488245
Music Tiles - Magic Tiles,4.64375,113126,22193654,0.6751365273807101,5.840764617032483
Voice Recorder Pro,4.65082,785966,85139482,0.6730090123112678,6.354764568780109
Broadway Pizza Official,4.6556168,5443,189766,0.6696339893323523,4.2504861123724815
"Sad Wallpapers HD Alone, Broke",4.6578946,484,733139,0.7131914893617022,4.514637473798276
Solitaire: Classic Card Games,4.66,234174,21778372,0.7011685220464039,5.907948062606895
1945 Air Force: Airplane games,4.6607056,3367734,199929319,0.6787277687966732,6.703622159507017
Al QURAN - القرأن الكريم,4.663197,388044,25869495,0.6833957849054464,5.97498622775765
Color Water Sort Woody Puzzle,4.6633663,34731,8626935,0.6707546625093828,5.49264683450596
Skyscanner Flights Hotels Cars,4.66436,979525,65701914,0.6757923573736299,6.299421510049364
Live Cricket TV 2023,4.6666665,84,8701,0.69,3.076680347597281
"Islam360: Quran, Hadith, Qibla",4.667362,253846,12993189,0.7122640728965998,5.77339679340542
Flo Period & Pregnancy Tracker,4.6677294,3087743,110074011,0.6747054457907199,6.520810757288896
Live Weather & Weather Radar,4.670251,260239,11577386,0.6820624713791498,5.714786556373033
Holy Quran (16 Lines per page),4.6726775,60448,5130029,0.6946811150632807,5.395182248098997
Eid Mubarak Name DP Maker,4.677419,44,36872,0.7047619047619048,3.462949097347441
Coach Bus Games: Bus Simulator,4.6820807,14087,18696675,0.6940892298948564,5.688723092416307
Live Video chat,4.6875,342,103527,0.7281437125748503,3.922960891469796
inDrive. Rides and Delivery,4.68936,5685145,174366883,0.7004527093167144,6.7322456241825455
Grand City Thug Crime Games,4.6895943,102129,30968832,0.7133749228765339,5.981146367790993
Beauty Tips : Homemade Skin an,4.6923075,159,86307,0.6921052631578948,3.802268720429626
Peer e Kamil by Umera Ahmed,4.6996465,3076,313199,0.7168239505369346,4.398964462814615
Weather Forecast - Live Radar,4.7009344,34449,3520421,0.7323250866917271,5.28639550797685
PTI Updates,4.701923,520,82219,0.7465116279069768,3.8960697813648517
Easy Quran Mp3 Audio Offline,4.7082067,69010,9118230,0.7080325184401582,5.5962382683976735
Blossom - Plant Identifier,4.708738,128391,5486960,0.6888982613993158,5.470485279669697
Flightradar24 Flight Tracker,4.709677,519506,66250236,0.6997265970965382,6.304747591728395
Savour Foods,4.713217,4008,113016,0.7080689482887834,4.11686192090373
Call History Any Number Detail,4.714286,105,100319,0.7730769230769231,3.84965660257745
Magic Board - Doodle & Color,4.714286,5389,2734372,0.7089491273672485,5.075247939101224
Pizza Max,4.7155757,4457,222988,0.6960467205750225,4.31599347097782
Holy Quran - Pakistan Edition,4.7156863,575,157559,0.7149384885764499,4.082907200541646
Weather Live - Widgets & Radar,4.716216,129318,4838893,0.6892747701736466,5.436938068457486
Urdu Designer Photo Post Maker,4.7175713,25669,1811588,0.704902190008573,5.055416833541394
"WeMuslim: Athan, Qibla&Quran",4.72,6017,2979998,0.7290354822588706,5.1226148905188
CamScanner-Scanner app to scan,4.721877,4448825,373973493,0.7001766800338075,6.957613247624252
Word Connect,4.722826,1227884,64402436,0.69409522071642,6.350330509696047
Status Saver - Download Status,4.7239265,109089,23636167,0.6973325995230233,5.903765000636299
Holy Quran Read(القرآن الكريم),4.72549,1201,318831,0.7322715842414083,4.353511977970023
Diary with Lock: Daily Journal,4.728889,184819,6767101,0.7136498307379824,5.585319119788319
Lose Weight App for Women,4.73064,868676,99583829,0.7060984781734857,6.472967015589928
Quran Majeed – القران الكريم,4.737624,679591,19949002,0.702696991635912,5.981865093340546
Mahir Company - Home & beauty,4.737864,3179,336704,0.7284409448818898,4.439167889531362
Lose Weight at Home in 30 Days,4.7402596,867577,102505007,0.7121186819878126,6.491697639602528
Weather Forecast: Live Weather,4.7423553,130052,11541585,0.7150040376850606,5.725527316749013
Splits Training in 30 Days,4.748299,294467,45087247,0.7052190874922689,6.175039252918643
My IDC,4.75,407,149332,0.708457711442786,4.046315193787782
US Coach Driver: Bus Simulator,4.75,32,51853,0.7724137931034483,3.5676447131970153
Draw Puzzle: Tricky Brain Test,4.7517242,52951,9274265,0.710056172337488,5.6002634703225596
Sexy Girls Live Video Call,4.7524753,475,148739,0.7606837606837606,4.081020536637974
Police Prado Parking Car Games,4.760099,35994,22629493,0.7312176957705775,5.858566516724209
Habit Tracker - Habit Diary,4.77,63028,3832348,0.7170925209179823,5.363413754233273
Weather - Live & Forecast,4.7736626,77985,4917657,0.7171007055805003,5.45265309724121
Running App - GPS Run Tracker,4.77439,268366,17533433,0.7173333333333334,5.911575892861576
Pregnancy Tracker,4.7832513,61117,1739795,0.7212101368607164,5.137286819059395
Yango: affordable taxi rides,4.8027134,532488,17389152,0.751478156342737,6.00211719872514
Lose Weight App for Men,4.809328,1721774,93017646,0.7276698572319803,6.555534675037829
Local Weather Forecast& Widget,4.811881,23173,1762003,0.7628152899367253,5.1152709110732175
Cheezious,4.8129396,21879,493022,0.7294870622657036,4.711454467587135
Six Pack in 30 Days,4.8217654,2085271,168951361,0.7403612987263374,6.765345324206434
Word Heaps -Connect Stack Word,4.83,77537,7767712,0.7485552437376572,5.6349221078054885
Home Workout - No Equipment,4.8590546,2750580,207588493,0.7480085869868752,6.872347328042226
AirDroid Parental Control,4.86,13307,1798625,0.7637112772775829,5.09615157609901
Words of Wonders: Crossword,4.8632655,3218043,223358263,0.745785835486873,6.904483533069413
Word Search Explorer,4.872093,67475,2727185,0.7488672653942456,5.332094750329023
Hammer Climber Man: Pot Man 3D,4.881188,2863,1094087,0.7749036102348406,4.845733012928368
Ferrum Watch Face,4.9,428,110811,0.760655737704918,4.015843850887668
Live Weather: Weather Forecast,4.906542,8776,524611,0.7666933181039406,4.718172282296302
NIV Bible Offline - Holy Bible,4.910891,105534,7460944,0.7884961791704714,5.714027338022254
Animal Farm Sim Farming Games,4.925234,331,95282,0.7951070336391436,3.972252598407877
Voice GPS & Driving Directions,4.943609,11870,3313131,0.7874472751813733,5.312736052395448
Cricket Live Score - CricChamp,4.95,850,181059,0.7886390532544378,4.242404574916134
Mommy Baby Care Nursery,4.9504952,1850,2514521,0.790185387131952,5.085964300033446
Rung king live Hokm CourtPiece,4.9555554,770,250603,0.7890625,4.331619042676775
GTA Craft Theft Mod for MPCE,5.0,935,169861,0.8,4.2499999590471
CherryCam Lite video call app,5.0,54,72928,0.8,3.752458506677964
Metrix Watch Face,5.0,607,72690,0.8,3.9628422301646573
Temple of Horus,5.0,26,21990,0.8,3.3311261255650546
